"","WATER_RIGHT_ID","APPL_ID","YEAR","MONTH","AMOUNT","DIVERSION_TYPE"
"14747",9815,"A024200",2015,4,0,"DIRECT"
"14748",9815,"A024200",2015,4,0.002455,"USE"
"14749",9815,"A024200",2015,5,0.002455,"USE"
"14750",9815,"A024200",2015,5,0.002455,"STORAGE"
"14751",9815,"A024200",2015,5,0,"DIRECT"
"14752",9815,"A024200",2015,6,0.002455,"STORAGE"
"14753",9815,"A024200",2015,6,0,"DIRECT"
"14754",9815,"A024200",2015,6,0.002455,"USE"
"14755",9815,"A024200",2015,7,0.002455,"USE"
"14756",9815,"A024200",2015,7,0,"DIRECT"
"14757",9815,"A024200",2015,7,0.002455,"STORAGE"
"14758",9815,"A024200",2015,8,0,"DIRECT"
"14759",9815,"A024200",2015,8,0.002455,"STORAGE"
"14760",9815,"A024200",2015,8,0.002455,"USE"
"14761",9815,"A024200",2015,9,0.002455,"USE"
"14762",9815,"A024200",2015,9,0,"DIRECT"
"14763",9815,"A024200",2015,9,0.002455,"STORAGE"
"14764",9815,"A024200",2015,10,0,"DIRECT"
"14765",9815,"A024200",2015,10,0.002455,"STORAGE"
"14766",9815,"A024200",2015,10,0.002455,"USE"
"14767",9815,"A024200",2015,11,0,"USE"
"14768",9815,"A024200",2015,11,0,"DIRECT"
"14769",9815,"A024200",2015,11,0,"STORAGE"
"14770",9815,"A024200",2015,12,0,"STORAGE"
"14771",9815,"A024200",2015,12,0,"DIRECT"
"14772",9815,"A024200",2015,12,0,"USE"
"14773",10154,"A024700",2009,1,0,"USE"
"14774",10154,"A024700",2009,1,0,"Combined (Direct + Storage)"
"14775",10154,"A024700",2009,2,0,"Combined (Direct + Storage)"
"14776",10154,"A024700",2009,2,0,"USE"
"14777",10154,"A024700",2009,3,0,"USE"
"14778",10154,"A024700",2009,3,0,"Combined (Direct + Storage)"
"14779",10154,"A024700",2009,4,0,"Combined (Direct + Storage)"
"14780",10154,"A024700",2009,4,0,"USE"
"14781",10154,"A024700",2009,5,0,"USE"
"14782",10154,"A024700",2009,5,0,"Combined (Direct + Storage)"
"14783",10154,"A024700",2009,6,0,"Combined (Direct + Storage)"
"14784",10154,"A024700",2009,6,0,"USE"
"14785",10154,"A024700",2009,7,0,"USE"
"14786",10154,"A024700",2009,7,0,"Combined (Direct + Storage)"
"14787",10154,"A024700",2009,8,0,"Combined (Direct + Storage)"
"14788",10154,"A024700",2009,8,0,"USE"
"14789",10154,"A024700",2009,9,0,"USE"
"14790",10154,"A024700",2009,9,0,"Combined (Direct + Storage)"
"14791",10154,"A024700",2009,10,0,"Combined (Direct + Storage)"
"14792",10154,"A024700",2009,10,0,"USE"
"14793",10154,"A024700",2009,11,0,"USE"
"14794",10154,"A024700",2009,11,0,"Combined (Direct + Storage)"
"14795",10154,"A024700",2009,12,0,"Combined (Direct + Storage)"
"14796",10154,"A024700",2009,12,0,"USE"
"14797",10154,"A024700",2015,1,0,"USE"
"14798",10154,"A024700",2015,1,0,"DIRECT"
"14799",10154,"A024700",2015,1,0,"STORAGE"
"14800",10154,"A024700",2015,2,0,"DIRECT"
"14801",10154,"A024700",2015,2,0,"STORAGE"
"14802",10154,"A024700",2015,2,0,"USE"
"14803",10154,"A024700",2015,3,0,"USE"
"14804",10154,"A024700",2015,3,0,"STORAGE"
"14805",10154,"A024700",2015,3,0,"DIRECT"
"14806",10154,"A024700",2015,4,0,"DIRECT"
"14807",10154,"A024700",2015,4,0,"STORAGE"
"14808",10154,"A024700",2015,4,0,"USE"
"14809",10154,"A024700",2015,5,0,"USE"
"14810",10154,"A024700",2015,5,0,"STORAGE"
"14811",10154,"A024700",2015,5,0,"DIRECT"
"14812",10154,"A024700",2015,6,0,"DIRECT"
"14813",10154,"A024700",2015,6,0,"STORAGE"
"14814",10154,"A024700",2015,6,0,"USE"
"14815",10154,"A024700",2015,7,0,"USE"
"14816",10154,"A024700",2015,7,0,"DIRECT"
"14817",10154,"A024700",2015,7,0,"STORAGE"
"14818",10154,"A024700",2015,8,0,"STORAGE"
"14819",10154,"A024700",2015,8,0,"DIRECT"
"14820",10154,"A024700",2015,8,0,"USE"
"14821",10154,"A024700",2015,9,0,"USE"
"14822",10154,"A024700",2015,9,0,"STORAGE"
"14823",10154,"A024700",2015,9,0,"DIRECT"
"14824",10154,"A024700",2015,10,0,"STORAGE"
"14825",10154,"A024700",2015,10,0,"DIRECT"
"14826",10154,"A024700",2015,10,0,"USE"
"14827",10154,"A024700",2015,11,0,"USE"
"14828",10154,"A024700",2015,11,0,"DIRECT"
"14829",10154,"A024700",2015,11,0,"STORAGE"
"14830",10154,"A024700",2015,12,0,"STORAGE"
"14831",10154,"A024700",2015,12,0,"DIRECT"
"14832",10154,"A024700",2015,12,0,"USE"
"14833",10393,"A025024",2015,1,0.000307,"USE"
"14834",10393,"A025024",2015,1,0,"STORAGE"
"14835",10393,"A025024",2015,1,0.064447,"DIRECT"
"14836",10393,"A025024",2015,2,0,"STORAGE"
"14837",10393,"A025024",2015,2,0.064447,"DIRECT"
"14838",10393,"A025024",2015,2,0.000307,"USE"
"14839",10393,"A025024",2015,3,0.000307,"USE"
"14840",10393,"A025024",2015,3,0.064447,"DIRECT"
"14841",10393,"A025024",2015,3,0,"STORAGE"
"14842",10393,"A025024",2015,4,0.064447,"DIRECT"
"14843",10393,"A025024",2015,4,0,"STORAGE"
"14844",10393,"A025024",2015,4,0.000307,"USE"
"14845",10393,"A025024",2015,5,0.000307,"USE"
"14846",10393,"A025024",2015,5,0.046033,"DIRECT"
"14847",10393,"A025024",2015,5,0,"STORAGE"
"14848",10393,"A025024",2015,6,0,"STORAGE"
"14849",10393,"A025024",2015,6,0.046033,"DIRECT"
"14850",10393,"A025024",2015,6,0.000614,"USE"
"14851",10393,"A025024",2015,7,0.000614,"USE"
"14852",10393,"A025024",2015,7,0,"STORAGE"
"14853",10393,"A025024",2015,7,0.02762,"DIRECT"
"14854",10393,"A025024",2015,8,0.009207,"DIRECT"
"14855",10393,"A025024",2015,8,0,"STORAGE"
"14856",10393,"A025024",2015,8,0.000614,"USE"
"14857",10393,"A025024",2015,9,0.000614,"USE"
"14858",10393,"A025024",2015,9,0,"STORAGE"
"14859",10393,"A025024",2015,9,0.009207,"DIRECT"
"14860",10393,"A025024",2015,10,0.009207,"DIRECT"
"14861",10393,"A025024",2015,10,0,"STORAGE"
"14862",10393,"A025024",2015,10,0.000307,"USE"
"14863",10393,"A025024",2015,11,0.000307,"USE"
"14864",10393,"A025024",2015,11,0.05524,"DIRECT"
"14865",10393,"A025024",2015,11,0,"STORAGE"
"14866",10393,"A025024",2015,12,0.064447,"DIRECT"
"14867",10393,"A025024",2015,12,0,"STORAGE"
"14868",10393,"A025024",2015,12,0.000307,"USE"
"14869",10393,"A025024",2017,1,0,"STORAGE"
"14870",10393,"A025024",2017,1,0.092067,"DIRECT"
"14871",10393,"A025024",2017,1,0,"USE"
"14872",10393,"A025024",2017,2,0,"USE"
"14873",10393,"A025024",2017,2,0.092067,"DIRECT"
"14874",10393,"A025024",2017,2,0,"STORAGE"
"14875",10393,"A025024",2017,3,0.107411,"DIRECT"
"14876",10393,"A025024",2017,3,0,"STORAGE"
"14877",10393,"A025024",2017,3,0,"USE"
"14878",10393,"A025024",2017,4,0.030689,"USE"
"14879",10393,"A025024",2017,4,0.076722,"DIRECT"
"14880",10393,"A025024",2017,4,0,"STORAGE"
"14881",10393,"A025024",2017,5,0.046033,"DIRECT"
"14882",10393,"A025024",2017,5,0,"STORAGE"
"14883",10393,"A025024",2017,5,0.030689,"USE"
"14884",10393,"A025024",2017,6,0.030689,"USE"
"14885",10393,"A025024",2017,6,0.046033,"DIRECT"
"14886",10393,"A025024",2017,6,0,"STORAGE"
"14887",10393,"A025024",2017,7,0.039896,"DIRECT"
"14888",10393,"A025024",2017,7,0,"STORAGE"
"14889",10393,"A025024",2017,7,0.036827,"USE"
"14890",10393,"A025024",2017,8,0.015344,"USE"
"14891",10393,"A025024",2017,8,0.015344,"DIRECT"
"14892",10393,"A025024",2017,8,0,"STORAGE"
"14893",10393,"A025024",2017,9,0.006138,"DIRECT"
"14894",10393,"A025024",2017,9,0,"STORAGE"
"14895",10393,"A025024",2017,9,0.06138,"USE"
"14896",10393,"A025024",2017,10,0.001534,"USE"
"14897",10393,"A025024",2017,10,0.001534,"DIRECT"
"14898",10393,"A025024",2017,10,0,"STORAGE"
"14899",10393,"A025024",2017,11,0.00367,"DIRECT"
"14900",10393,"A025024",2017,11,0,"STORAGE"
"14901",10393,"A025024",2017,11,0,"USE"
"14902",10393,"A025024",2017,12,0,"USE"
"14903",10393,"A025024",2017,12,0.006138,"DIRECT"
"14904",10393,"A025024",2017,12,0,"STORAGE"
"14905",10393,"A025024",2018,1,0.008838,"DIRECT"
"14906",10393,"A025024",2018,1,0,"STORAGE"
"14907",10393,"A025024",2018,1,0,"USE"
"14908",10393,"A025024",2018,2,0,"USE"
"14909",10393,"A025024",2018,2,0,"STORAGE"
"14910",10393,"A025024",2018,2,0.008838,"DIRECT"
"14911",10393,"A025024",2018,3,0,"STORAGE"
"14912",10393,"A025024",2018,3,0.008838,"DIRECT"
"14913",10393,"A025024",2018,3,0,"USE"
"14914",10393,"A025024",2018,4,0,"USE"
"14915",10393,"A025024",2018,4,0,"STORAGE"
"14916",10393,"A025024",2018,4,0.007562,"DIRECT"
"14917",10393,"A025024",2018,5,0.005802,"DIRECT"
"14918",10393,"A025024",2018,5,0,"STORAGE"
"14919",10393,"A025024",2018,5,0.003068,"USE"
"14920",10393,"A025024",2018,6,0.003068,"USE"
"14921",10393,"A025024",2018,6,0.006057,"DIRECT"
"14922",10393,"A025024",2018,6,0,"STORAGE"
"14923",10393,"A025024",2018,7,0,"STORAGE"
"14924",10393,"A025024",2018,7,0.004158,"DIRECT"
"14925",10393,"A025024",2018,7,0.003682,"USE"
"14926",10393,"A025024",2018,8,0.001534,"USE"
"14927",10393,"A025024",2018,8,0.001133,"DIRECT"
"14928",10393,"A025024",2018,8,0,"STORAGE"
"14929",10393,"A025024",2018,9,0,"STORAGE"
"14930",10393,"A025024",2018,9,0.000811,"DIRECT"
"14931",10393,"A025024",2018,9,0.001355,"USE"
"14932",10393,"A025024",2018,10,0,"USE"
"14933",10393,"A025024",2018,10,0.000222,"DIRECT"
"14934",10393,"A025024",2018,10,0,"STORAGE"
"14935",10393,"A025024",2018,11,0,"STORAGE"
"14936",10393,"A025024",2018,11,0.008123,"DIRECT"
"14937",10393,"A025024",2018,11,0,"USE"
"14938",10393,"A025024",2018,12,0,"USE"
"14939",10393,"A025024",2018,12,0.008838,"DIRECT"
"14940",10393,"A025024",2018,12,0,"STORAGE"
"14941",10393,"A025024",2019,1,0,"STORAGE"
"14942",10393,"A025024",2019,1,0.009273,"DIRECT"
"14943",10393,"A025024",2019,1,0,"USE"
"14944",10393,"A025024",2019,2,0,"USE"
"14945",10393,"A025024",2019,2,0,"STORAGE"
"14946",10393,"A025024",2019,2,0.00799,"DIRECT"
"14947",10393,"A025024",2019,3,0,"STORAGE"
"14948",10393,"A025024",2019,3,0.00864,"DIRECT"
"14949",10393,"A025024",2019,3,0,"USE"
"14950",10393,"A025024",2019,4,0,"USE"
"14951",10393,"A025024",2019,4,0.008292,"DIRECT"
"14952",10393,"A025024",2019,4,0,"STORAGE"
"14953",10393,"A025024",2019,5,0,"STORAGE"
"14954",10393,"A025024",2019,5,0.007721,"DIRECT"
"14955",10393,"A025024",2019,5,0.001,"USE"
"14956",10393,"A025024",2019,6,0.003911,"USE"
"14957",10393,"A025024",2019,6,0,"STORAGE"
"14958",10393,"A025024",2019,6,0.007063,"DIRECT"
"14959",10393,"A025024",2019,7,0,"STORAGE"
"14960",10393,"A025024",2019,7,0.006542,"DIRECT"
"14961",10393,"A025024",2019,7,0.004317,"USE"
"14962",10393,"A025024",2019,8,0.004482,"USE"
"14963",10393,"A025024",2019,8,0,"STORAGE"
"14964",10393,"A025024",2019,8,0.00366,"DIRECT"
"14965",10393,"A025024",2019,9,0.001167,"DIRECT"
"14966",10393,"A025024",2019,9,0,"STORAGE"
"14967",10393,"A025024",2019,9,0.003091,"USE"
"14968",10393,"A025024",2019,10,0,"USE"
"14969",10393,"A025024",2019,10,0,"STORAGE"
"14970",10393,"A025024",2019,10,0.001132,"DIRECT"
"14971",10393,"A025024",2019,11,0.000902,"DIRECT"
"14972",10393,"A025024",2019,11,0,"STORAGE"
"14973",10393,"A025024",2019,11,0,"USE"
"14974",10393,"A025024",2019,12,0,"USE"
"14975",10393,"A025024",2019,12,0.000999,"DIRECT"
"14976",10393,"A025024",2019,12,0,"STORAGE"
"14977",10987,"A025786",2008,1,0.0184133238811604,"USE"
"14978",10987,"A025786",2008,1,0.0184133238811604,"Combined (Direct + Storage)"
"14979",10987,"A025786",2008,2,0.0184133238811604,"Combined (Direct + Storage)"
"14980",10987,"A025786",2008,2,0.0184133238811604,"USE"
"14981",10987,"A025786",2008,3,0.0184133238811604,"USE"
"14982",10987,"A025786",2008,3,0.0184133238811604,"Combined (Direct + Storage)"
"14983",10987,"A025786",2008,4,0.0184133238811604,"Combined (Direct + Storage)"
"14984",10987,"A025786",2008,4,0.0184133238811604,"USE"
"14985",10987,"A025786",2008,5,0.0184133238811604,"USE"
"14986",10987,"A025786",2008,5,0.0184133238811604,"Combined (Direct + Storage)"
"14987",10987,"A025786",2008,6,0.0184133238811604,"Combined (Direct + Storage)"
"14988",10987,"A025786",2008,6,0.0184133238811604,"USE"
"14989",10987,"A025786",2008,7,0.0245510985082139,"USE"
"14990",10987,"A025786",2008,7,0.0245510985082139,"Combined (Direct + Storage)"
"14991",10987,"A025786",2008,8,0.0245510985082139,"Combined (Direct + Storage)"
"14992",10987,"A025786",2008,8,0.0245510985082139,"USE"
"14993",10987,"A025786",2008,9,0.0245510985082139,"USE"
"14994",10987,"A025786",2008,9,0.0245510985082139,"Combined (Direct + Storage)"
"14995",10987,"A025786",2008,10,0.0245510985082139,"Combined (Direct + Storage)"
"14996",10987,"A025786",2008,10,0.0245510985082139,"USE"
"14997",10987,"A025786",2008,11,0.0184133238811604,"USE"
"14998",10987,"A025786",2008,11,0.0184133238811604,"Combined (Direct + Storage)"
"14999",10987,"A025786",2008,12,0.0184133238811604,"Combined (Direct + Storage)"
"15000",10987,"A025786",2008,12,0.0184133238811604,"USE"
"15001",10987,"A025786",2009,1,0.0184133238811604,"USE"
"15002",10987,"A025786",2009,1,0.0184133238811604,"Combined (Direct + Storage)"
"15003",10987,"A025786",2009,2,0.0184133238811604,"Combined (Direct + Storage)"
"15004",10987,"A025786",2009,2,0.0184133238811604,"USE"
"15005",10987,"A025786",2009,3,0.0184133238811604,"USE"
"15006",10987,"A025786",2009,3,0.0184133238811604,"Combined (Direct + Storage)"
"15007",10987,"A025786",2009,4,0.0184133238811604,"Combined (Direct + Storage)"
"15008",10987,"A025786",2009,4,0.0184133238811604,"USE"
"15009",10987,"A025786",2009,5,0.0184133238811604,"USE"
"15010",10987,"A025786",2009,5,0.0184133238811604,"Combined (Direct + Storage)"
"15011",10987,"A025786",2009,6,0.0184133238811604,"Combined (Direct + Storage)"
"15012",10987,"A025786",2009,6,0.0184133238811604,"USE"
"15013",10987,"A025786",2009,7,0.0245510985082139,"USE"
"15014",10987,"A025786",2009,7,0.0245510985082139,"Combined (Direct + Storage)"
"15015",10987,"A025786",2009,8,0.0245510985082139,"Combined (Direct + Storage)"
"15016",10987,"A025786",2009,8,0.0245510985082139,"USE"
"15017",10987,"A025786",2009,9,0.0245510985082139,"USE"
"15018",10987,"A025786",2009,9,0.0245510985082139,"Combined (Direct + Storage)"
"15019",10987,"A025786",2009,10,0.0245510985082139,"Combined (Direct + Storage)"
"15020",10987,"A025786",2009,10,0.0245510985082139,"USE"
"15021",10987,"A025786",2009,11,0.0184133238811604,"USE"
"15022",10987,"A025786",2009,11,0.0184133238811604,"Combined (Direct + Storage)"
"15023",10987,"A025786",2009,12,0.0184133238811604,"Combined (Direct + Storage)"
"15024",10987,"A025786",2009,12,0.0184133238811604,"USE"
"15025",10987,"A025786",2010,1,0.0184133238811604,"USE"
"15026",10987,"A025786",2010,1,0.0184133238811604,"Combined (Direct + Storage)"
"15027",10987,"A025786",2010,2,0.0184133238811604,"Combined (Direct + Storage)"
"15028",10987,"A025786",2010,2,0.0184133238811604,"USE"
"15029",10987,"A025786",2010,3,0.0184133238811604,"USE"
"15030",10987,"A025786",2010,3,0.0184133238811604,"Combined (Direct + Storage)"
"15031",10987,"A025786",2010,4,0.0184133238811604,"Combined (Direct + Storage)"
"15032",10987,"A025786",2010,4,0.0184133238811604,"USE"
"15033",10987,"A025786",2010,5,0.0184133238811604,"USE"
"15034",10987,"A025786",2010,5,0.0184133238811604,"Combined (Direct + Storage)"
"15035",10987,"A025786",2010,6,0.0184133238811604,"Combined (Direct + Storage)"
"15036",10987,"A025786",2010,6,0.0184133238811604,"USE"
"15037",10987,"A025786",2010,7,0.0245510985082139,"USE"
"15038",10987,"A025786",2010,7,0.0245510985082139,"Combined (Direct + Storage)"
"15039",10987,"A025786",2010,8,0.0245510985082139,"Combined (Direct + Storage)"
"15040",10987,"A025786",2010,8,0.0245510985082139,"USE"
"15041",10987,"A025786",2010,9,0.0245510985082139,"USE"
"15042",10987,"A025786",2010,9,0.0245510985082139,"Combined (Direct + Storage)"
"15043",10987,"A025786",2010,10,0.0245510985082139,"Combined (Direct + Storage)"
"15044",10987,"A025786",2010,10,0.0245510985082139,"USE"
"15045",10987,"A025786",2010,11,0.0184133238811604,"USE"
"15046",10987,"A025786",2010,11,0.0184133238811604,"Combined (Direct + Storage)"
"15047",10987,"A025786",2010,12,0.0184133238811604,"Combined (Direct + Storage)"
"15048",10987,"A025786",2010,12,0.0184133238811604,"USE"
"15049",10987,"A025786",2011,1,0.0184133238811604,"USE"
"15050",10987,"A025786",2011,1,0.0184133238811604,"Combined (Direct + Storage)"
"15051",10987,"A025786",2011,2,0.0184133238811604,"Combined (Direct + Storage)"
"15052",10987,"A025786",2011,2,0.0184133238811604,"USE"
"15053",10987,"A025786",2011,3,0.0184133238811604,"USE"
"15054",10987,"A025786",2011,3,0.0184133238811604,"Combined (Direct + Storage)"
"15055",10987,"A025786",2011,4,0.0184133238811604,"Combined (Direct + Storage)"
"15056",10987,"A025786",2011,4,0.0184133238811604,"USE"
"15057",10987,"A025786",2011,5,0.0184133238811604,"USE"
"15058",10987,"A025786",2011,5,0.0184133238811604,"Combined (Direct + Storage)"
"15059",10987,"A025786",2011,6,0.0184133238811604,"Combined (Direct + Storage)"
"15060",10987,"A025786",2011,6,0.0184133238811604,"USE"
"15061",10987,"A025786",2011,7,0.0245510985082139,"USE"
"15062",10987,"A025786",2011,7,0.0245510985082139,"Combined (Direct + Storage)"
"15063",10987,"A025786",2011,8,0.0245510985082139,"Combined (Direct + Storage)"
"15064",10987,"A025786",2011,8,0.0245510985082139,"USE"
"15065",10987,"A025786",2011,9,0.0245510985082139,"USE"
"15066",10987,"A025786",2011,9,0.0245510985082139,"Combined (Direct + Storage)"
"15067",10987,"A025786",2011,10,0.0245510985082139,"Combined (Direct + Storage)"
"15068",10987,"A025786",2011,10,0.0245510985082139,"USE"
"15069",10987,"A025786",2011,11,0.0184133238811604,"USE"
"15070",10987,"A025786",2011,11,0.0184133238811604,"Combined (Direct + Storage)"
"15071",10987,"A025786",2011,12,0.0184133238811604,"Combined (Direct + Storage)"
"15072",10987,"A025786",2011,12,0.0184133238811604,"USE"
"15073",10987,"A025786",2012,1,0.0100199170786648,"USE"
"15074",10987,"A025786",2012,1,0.0100199170786648,"Combined (Direct + Storage)"
"15075",10987,"A025786",2012,2,0.0100199170786648,"Combined (Direct + Storage)"
"15076",10987,"A025786",2012,2,0.0100199170786648,"USE"
"15077",10987,"A025786",2012,3,0.0100199170786648,"USE"
"15078",10987,"A025786",2012,3,0.0100199170786648,"Combined (Direct + Storage)"
"15079",10987,"A025786",2012,4,0.0100199170786648,"Combined (Direct + Storage)"
"15080",10987,"A025786",2012,4,0.0100199170786648,"USE"
"15081",10987,"A025786",2012,5,0.0480863953156504,"USE"
"15082",10987,"A025786",2012,5,0.0480863953156504,"Combined (Direct + Storage)"
"15083",10987,"A025786",2012,6,0.0480863953156504,"Combined (Direct + Storage)"
"15084",10987,"A025786",2012,6,0.0480863953156504,"USE"
"15085",10987,"A025786",2012,7,0.0289580206904383,"USE"
"15086",10987,"A025786",2012,7,0.0289580206904383,"Combined (Direct + Storage)"
"15087",10987,"A025786",2012,8,0.0289580206904383,"Combined (Direct + Storage)"
"15088",10987,"A025786",2012,8,0.0289580206904383,"USE"
"15089",10987,"A025786",2012,9,0.0678346851781949,"USE"
"15090",10987,"A025786",2012,9,0.0678346851781949,"Combined (Direct + Storage)"
"15091",10987,"A025786",2012,10,0.0678346851781949,"Combined (Direct + Storage)"
"15092",10987,"A025786",2012,10,0.0678346851781949,"USE"
"15093",10987,"A025786",2012,11,0.0178670619393526,"USE"
"15094",10987,"A025786",2012,11,0.0178670619393526,"Combined (Direct + Storage)"
"15095",10987,"A025786",2012,12,0.0178670619393526,"Combined (Direct + Storage)"
"15096",10987,"A025786",2012,12,0.0178670619393526,"USE"
"15097",10987,"A025786",2013,1,0.0184133238811604,"USE"
"15098",10987,"A025786",2013,1,0.0184133238811604,"Combined (Direct + Storage)"
"15099",10987,"A025786",2013,2,0.0184133238811604,"Combined (Direct + Storage)"
"15100",10987,"A025786",2013,2,0.0184133238811604,"USE"
"15101",10987,"A025786",2013,3,0.0184133238811604,"USE"
"15102",10987,"A025786",2013,3,0.0184133238811604,"Combined (Direct + Storage)"
"15103",10987,"A025786",2013,4,0.0184133238811604,"Combined (Direct + Storage)"
"15104",10987,"A025786",2013,4,0.0184133238811604,"USE"
"15105",10987,"A025786",2013,5,0.0184133238811604,"USE"
"15106",10987,"A025786",2013,5,0.0184133238811604,"Combined (Direct + Storage)"
"15107",10987,"A025786",2013,6,0.0184133238811604,"Combined (Direct + Storage)"
"15108",10987,"A025786",2013,6,0.0184133238811604,"USE"
"15109",10987,"A025786",2013,7,0.0184133238811604,"USE"
"15110",10987,"A025786",2013,7,0.0184133238811604,"Combined (Direct + Storage)"
"15111",10987,"A025786",2013,8,0.0184133238811604,"Combined (Direct + Storage)"
"15112",10987,"A025786",2013,8,0.0184133238811604,"USE"
"15113",10987,"A025786",2013,9,0.0184133238811604,"USE"
"15114",10987,"A025786",2013,9,0.0184133238811604,"Combined (Direct + Storage)"
"15115",10987,"A025786",2013,10,0.0184133238811604,"Combined (Direct + Storage)"
"15116",10987,"A025786",2013,10,0.0184133238811604,"USE"
"15117",10987,"A025786",2013,11,0.0184133238811604,"USE"
"15118",10987,"A025786",2013,11,0.0184133238811604,"Combined (Direct + Storage)"
"15119",10987,"A025786",2013,12,0.0184133238811604,"Combined (Direct + Storage)"
"15120",10987,"A025786",2013,12,0.0184133238811604,"USE"
"15121",10987,"A025786",2014,1,0.0184133238811604,"USE"
"15122",10987,"A025786",2014,1,0.0184133238811604,"DIRECT"
"15123",10987,"A025786",2014,1,0.0184133238811604,"STORAGE"
"15124",10987,"A025786",2014,2,0.0184133238811604,"STORAGE"
"15125",10987,"A025786",2014,2,0.0184133238811604,"DIRECT"
"15126",10987,"A025786",2014,2,0.0184133238811604,"USE"
"15127",10987,"A025786",2014,3,0.0184133238811604,"USE"
"15128",10987,"A025786",2014,3,0.0184133238811604,"STORAGE"
"15129",10987,"A025786",2014,3,0.0184133238811604,"DIRECT"
"15130",10987,"A025786",2014,4,0.0184133238811604,"STORAGE"
"15131",10987,"A025786",2014,4,0.0184133238811604,"DIRECT"
"15132",10987,"A025786",2014,4,0.0184133238811604,"USE"
"15133",10987,"A025786",2014,5,0.0184133238811604,"USE"
"15134",10987,"A025786",2014,5,0.0184133238811604,"STORAGE"
"15135",10987,"A025786",2014,5,0.0184133238811604,"DIRECT"
"15136",10987,"A025786",2014,6,0.0184133238811604,"STORAGE"
"15137",10987,"A025786",2014,6,0.0184133238811604,"DIRECT"
"15138",10987,"A025786",2014,6,0.0184133238811604,"USE"
"15139",10987,"A025786",2014,7,0.0245510985082139,"USE"
"15140",10987,"A025786",2014,7,0.0245510985082139,"STORAGE"
"15141",10987,"A025786",2014,7,0.0245510985082139,"DIRECT"
"15142",10987,"A025786",2014,8,0.0245510985082139,"DIRECT"
"15143",10987,"A025786",2014,8,0.0245510985082139,"STORAGE"
"15144",10987,"A025786",2014,8,0.0245510985082139,"USE"
"15145",10987,"A025786",2014,9,0.0245510985082139,"USE"
"15146",10987,"A025786",2014,9,0.0245510985082139,"STORAGE"
"15147",10987,"A025786",2014,9,0.0245510985082139,"DIRECT"
"15148",10987,"A025786",2014,10,0.0245510985082139,"DIRECT"
"15149",10987,"A025786",2014,10,0.0245510985082139,"STORAGE"
"15150",10987,"A025786",2014,10,0.0245510985082139,"USE"
"15151",10987,"A025786",2014,11,0.0184133238811604,"USE"
"15152",10987,"A025786",2014,11,0.0184133238811604,"STORAGE"
"15153",10987,"A025786",2014,11,0.0184133238811604,"DIRECT"
"15154",10987,"A025786",2014,12,0.0184133238811604,"DIRECT"
"15155",10987,"A025786",2014,12,0.0184133238811604,"STORAGE"
"15156",10987,"A025786",2014,12,0.0184133238811604,"USE"
"15157",10987,"A025786",2015,1,100,"USE"
"15158",10987,"A025786",2015,1,0,"DIRECT"
"15159",10987,"A025786",2015,1,0,"STORAGE"
"15160",10987,"A025786",2015,2,0,"DIRECT"
"15161",10987,"A025786",2015,2,0,"STORAGE"
"15162",10987,"A025786",2015,2,100,"USE"
"15163",10987,"A025786",2015,3,100,"USE"
"15164",10987,"A025786",2015,3,0,"DIRECT"
"15165",10987,"A025786",2015,3,0,"STORAGE"
"15166",10987,"A025786",2015,4,0,"DIRECT"
"15167",10987,"A025786",2015,4,0,"STORAGE"
"15168",10987,"A025786",2015,4,100,"USE"
"15169",10987,"A025786",2015,5,100,"USE"
"15170",10987,"A025786",2015,5,0,"STORAGE"
"15171",10987,"A025786",2015,5,0,"DIRECT"
"15172",10987,"A025786",2015,6,0,"DIRECT"
"15173",10987,"A025786",2015,6,0,"STORAGE"
"15174",10987,"A025786",2015,6,100,"USE"
"15175",10987,"A025786",2015,7,100,"USE"
"15176",10987,"A025786",2015,7,0,"DIRECT"
"15177",10987,"A025786",2015,7,0,"STORAGE"
"15178",10987,"A025786",2015,8,0,"DIRECT"
"15179",10987,"A025786",2015,8,0,"STORAGE"
"15180",10987,"A025786",2015,8,100,"USE"
"15181",10987,"A025786",2015,9,100,"USE"
"15182",10987,"A025786",2015,9,0,"STORAGE"
"15183",10987,"A025786",2015,9,0,"DIRECT"
"15184",10987,"A025786",2015,10,0,"STORAGE"
"15185",10987,"A025786",2015,10,0,"DIRECT"
"15186",10987,"A025786",2015,10,100,"USE"
"15187",10987,"A025786",2015,11,100,"USE"
"15188",10987,"A025786",2015,11,0,"DIRECT"
"15189",10987,"A025786",2015,11,0,"STORAGE"
"15190",10987,"A025786",2015,12,1,"DIRECT"
"15191",10987,"A025786",2015,12,0,"STORAGE"
"15192",10987,"A025786",2015,12,100,"USE"
"15193",10987,"A025786",2016,1,0,"STORAGE"
"15194",10987,"A025786",2016,1,0,"DIRECT"
"15195",10987,"A025786",2016,1,100,"USE"
"15196",10987,"A025786",2016,2,100,"USE"
"15197",10987,"A025786",2016,2,0,"DIRECT"
"15198",10987,"A025786",2016,2,0,"STORAGE"
"15199",10987,"A025786",2016,3,0,"DIRECT"
"15200",10987,"A025786",2016,3,0,"STORAGE"
"15201",10987,"A025786",2016,3,100,"USE"
"15202",10987,"A025786",2016,4,100,"USE"
"15203",10987,"A025786",2016,4,0,"DIRECT"
"15204",10987,"A025786",2016,4,0,"STORAGE"
